step,car_id,hazard_x,hazard_y,sender_id
67,5,2,6,
67,6,2,6,
67,7,2,6,
67,8,2,6,
67,10,2,6,
67,11,2,6,
67,12,2,6,
67,13,2,6,
67,14,2,6,
67,15,2,6,
67,16,2,6,
67,17,2,6,
67,18,2,6,
67,19,2,6,
76,0,9,6,
76,1,9,6,
76,3,9,6,
76,4,9,6,
76,5,9,6,
76,6,9,6,
76,7,9,6,
76,9,9,6,
76,10,9,6,
76,11,9,6,
76,12,9,6,
76,13,9,6,
76,15,9,6,
76,16,9,6,
76,17,9,6,
76,18,9,6,
78,8,9,6,
81,0,2,8,
81,2,2,8,
81,4,2,8,
81,6,2,8,
81,7,2,8,
81,8,2,8,
81,9,2,8,
81,10,2,8,
81,11,2,8,
81,12,2,8,
81,14,2,8,
81,17,2,8,
81,18,2,8,
81,19,2,8,
82,3,2,8,
93,0,1,7,
93,2,1,7,
93,3,1,7,
93,5,1,7,
93,6,1,7,
93,7,1,7,
93,8,1,7,
93,10,1,7,
93,12,1,7,
93,13,1,7,
93,14,1,7,
93,17,1,7,
93,18,1,7,
93,19,1,7,
94,9,1,7,
94,11,1,7,
100,0,3,7,
100,2,3,7,
100,3,3,7,
100,4,3,7,
100,5,3,7,
100,6,3,7,
100,7,3,7,
100,8,3,7,
100,10,3,7,
100,11,3,7,
100,12,3,7,
100,13,3,7,
100,14,3,7,
100,15,3,7,
100,16,3,7,
101,9,3,7,
101,18,3,7,
101,19,3,7,
104,0,2,3,
104,1,2,3,
104,2,2,3,
104,3,2,3,
104,4,2,3,
104,5,2,3,
104,6,2,3,
104,7,2,3,
104,8,2,3,
104,9,2,3,
104,10,2,3,
104,12,2,3,
104,13,2,3,
104,14,2,3,
104,15,2,3,
104,16,2,3,
104,19,2,3,
105,17,2,3,
105,18,2,3,
110,0,7,7,
110,1,7,7,
110,2,7,7,
110,3,7,7,
110,4,7,7,
110,5,7,7,
110,8,7,7,
110,10,7,7,
110,11,7,7,
110,12,7,7,
110,15,7,7,
110,16,7,7,
110,17,7,7,
110,18,7,7,
110,19,7,7,
111,0,7,8,
111,1,7,8,
111,2,7,8,
111,3,7,8,
111,4,7,8,
111,5,7,8,
111,6,7,7,
111,8,7,8,
111,9,7,8,
111,10,7,8,
111,11,7,8,
111,12,7,8,
111,13,7,7,
111,13,7,8,
111,14,7,8,
111,15,7,8,
111,16,7,8,
111,17,7,8,
111,19,7,8,
112,9,7,7,
112,18,7,8,
116,0,9,5,
116,1,9,5,
116,3,9,5,
116,4,9,5,
116,5,9,5,
116,6,9,5,
116,8,9,5,
116,9,9,5,
116,10,9,5,
116,11,9,5,
116,12,9,5,
116,13,9,5,
116,15,9,5,
116,16,9,5,
116,17,9,5,
116,18,9,5,
117,7,9,5,
119,0,4,9,
119,1,4,9,
119,2,4,9,
119,3,4,9,
119,4,4,9,
119,6,4,9,
119,7,4,9,
119,8,4,9,
119,9,4,9,
119,11,4,9,
119,12,4,9,
119,14,4,9,
119,15,4,9,
119,16,4,9,
119,18,4,9,
119,19,4,9,
184,0,5,9,
184,1,5,9,
184,2,5,9,
184,3,5,9,
184,4,5,9,
184,5,5,9,
184,8,5,9,
184,9,5,9,
184,11,5,9,
184,12,5,9,
184,14,5,9,
184,15,5,9,
184,16,5,9,
184,18,5,9,
184,19,5,9,
185,7,5,9,
185,13,5,9,
191,1,5,4,
191,2,5,4,
191,3,5,4,
191,4,5,4,
191,5,5,4,
191,6,5,4,
191,7,5,4,
191,9,5,4,
191,10,5,4,
191,11,5,4,
191,13,5,4,
191,14,5,4,
191,15,5,4,
191,16,5,4,
191,19,5,4,
192,0,5,4,
192,8,5,4,
192,17,5,4,
193,12,5,4,
194,0,1,8,
194,2,1,8,
194,6,1,8,
194,7,1,8,
194,8,1,8,
194,10,1,8,
194,11,1,8,
194,12,1,8,
194,13,1,8,
194,14,1,8,
194,17,1,8,
194,18,1,8,
194,19,1,8,
195,5,1,8,
195,9,1,8,
209,0,3,8,
209,2,3,8,
209,4,3,8,
209,6,3,8,
209,8,3,8,
209,9,3,8,
209,11,3,8,
209,12,3,8,
209,14,3,8,
209,15,3,8,
209,16,3,8,
209,18,3,8,
209,19,3,8,
210,3,3,8,
210,7,3,8,
226,0,9,7,
226,1,9,7,
226,3,9,7,
226,4,9,7,
226,5,9,7,
226,6,9,7,
226,7,9,7,
226,8,9,7,
226,9,9,7,
226,10,9,7,
226,11,9,7,
226,12,9,7,
226,13,9,7,
226,15,9,7,
226,16,9,7,
226,17,9,7,
227,18,9,7,
244,0,4,7,
244,1,4,7,
244,2,4,7,
244,3,4,7,
244,5,4,7,
244,6,4,7,
244,7,4,7,
244,9,4,7,
244,10,4,7,
244,11,4,7,
244,12,4,7,
244,13,4,7,
244,15,4,7,
244,16,4,7,
244,18,4,7,
245,4,4,7,
245,8,4,7,
245,19,4,7,
246,14,4,7,
250,0,0,7,
250,1,0,7,
250,2,0,7,
250,5,0,7,
250,6,0,7,
250,7,0,7,
250,8,0,7,
250,9,0,7,
250,10,0,7,
250,11,0,7,
250,12,0,7,
250,13,0,7,
250,14,0,7,
250,17,0,7,
250,18,0,7,
250,19,0,7,
251,3,0,7,
291,0,9,1,
291,1,9,1,
291,2,9,1,
291,3,9,1,
291,5,9,1,
291,6,9,1,
291,7,9,1,
291,9,9,1,
291,10,9,1,
291,11,9,1,
291,12,9,1,
291,13,9,1,
291,14,9,1,
291,15,9,1,
291,16,9,1,
291,17,9,1,
291,18,9,1,
291,19,9,1,
292,4,9,1,
293,0,4,6,
293,1,4,6,
293,2,4,6,
293,3,4,6,
293,4,4,6,
293,5,4,6,
293,6,4,6,
293,7,4,6,
293,8,4,6,
293,11,4,6,
293,12,4,6,
293,13,4,6,
293,14,4,6,
293,15,4,6,
293,16,4,6,
293,17,4,6,
293,18,4,6,
293,19,4,6,
294,10,4,6,
373,0,0,8,
373,1,0,8,
373,2,0,8,
373,5,0,8,
373,6,0,8,
373,7,0,8,
373,8,0,8,
373,9,0,8,
373,10,0,8,
373,11,0,8,
373,12,0,8,
373,13,0,8,
373,14,0,8,
373,17,0,8,
373,18,0,8,
373,19,0,8,
383,1,3,1,
383,2,3,1,
383,3,3,1,
383,4,3,1,
383,5,3,1,
383,7,3,1,
383,8,3,1,
383,9,3,1,
383,11,3,1,
383,12,3,1,
383,13,3,1,
383,14,3,1,
383,15,3,1,
383,16,3,1,
383,17,3,1,
383,18,3,1,
383,19,3,1,
384,6,3,1,
384,10,3,1,
393,0,2,4,
393,1,2,4,
393,2,2,4,
393,3,2,4,
393,4,2,4,
393,5,2,4,
393,6,2,4,
393,7,2,4,
393,8,2,4,
393,12,2,4,
393,13,2,4,
393,14,2,4,
393,15,2,4,
393,16,2,4,
393,18,2,4,
393,19,2,4,
394,10,2,4,
394,17,2,4,
402,0,0,9,
402,1,0,9,
402,2,0,9,
402,4,0,9,
402,5,0,9,
402,7,0,9,
402,8,0,9,
402,9,0,9,
402,10,0,9,
402,11,0,9,
402,12,0,9,
402,14,0,9,
402,17,0,9,
402,18,0,9,
402,19,0,9,
403,6,0,9,
403,13,0,9,
415,0,7,2,
415,1,7,2,
415,2,7,2,
415,3,7,2,
415,4,7,2,
415,5,7,2,
415,6,7,2,
415,7,7,2,
415,8,7,2,
415,9,7,2,
415,10,7,2,
415,11,7,2,
415,13,7,2,
415,14,7,2,
415,15,7,2,
415,16,7,2,
415,17,7,2,
415,18,7,2,
415,19,7,2,
447,0,8,3,
447,2,8,3,
447,3,8,3,
447,4,8,3,
447,5,8,3,
447,6,8,3,
447,7,8,3,
447,9,8,3,
447,10,8,3,
447,11,8,3,
447,13,8,3,
447,14,8,3,
447,16,8,3,
447,17,8,3,
447,18,8,3,
447,19,8,3,
448,1,8,3,
448,15,8,3,
461,0,8,1,
461,1,8,1,
461,2,8,1,
461,3,8,1,
461,4,8,1,
461,6,8,1,
461,7,8,1,
461,9,8,1,
461,10,8,1,
461,11,8,1,
461,12,8,1,
461,13,8,1,
461,14,8,1,
461,15,8,1,
461,16,8,1,
461,17,8,1,
461,18,8,1,
461,19,8,1,
462,5,8,1,
464,0,8,9,
464,1,8,9,
464,2,8,9,
464,3,8,9,
464,5,8,9,
464,6,8,9,
464,8,8,9,
464,9,8,9,
464,10,8,9,
464,11,8,9,
464,13,8,9,
464,14,8,9,
464,15,8,9,
464,16,8,9,
464,18,8,9,
464,19,8,9,
465,4,8,9,
465,12,8,9,
465,17,8,9,
492,0,3,6,
492,2,3,6,
492,3,3,6,
492,4,3,6,
492,5,3,6,
492,6,3,6,
492,7,3,6,
492,8,3,6,
492,10,3,6,
492,11,3,6,
492,12,3,6,
492,13,3,6,
492,15,3,6,
492,16,3,6,
492,17,3,6,
492,18,3,6,
492,19,3,6,
493,14,3,6,
