step,car_id,hazard_x,hazard_y,sender_id
244,6,8,3,
244,7,8,3,
244,8,8,3,
244,9,8,3,
244,10,8,3,
244,11,8,3,
244,12,8,3,
244,13,8,3,
244,14,8,3,
244,15,8,3,
244,17,8,3,
244,18,8,3,
244,19,8,3,
286,2,3,8,
286,3,3,8,
286,4,3,8,
286,5,3,8,
286,6,3,8,
286,7,3,8,
286,8,3,8,
286,9,3,8,
286,10,3,8,
286,11,3,8,
286,12,3,8,
286,13,3,8,
286,14,3,8,
286,15,3,8,
286,16,3,8,
286,18,3,8,
286,19,3,8,
293,1,4,8,
293,2,4,8,
293,3,4,8,
293,4,4,8,
293,5,4,8,
293,6,4,8,
293,7,4,8,
293,8,4,8,
293,9,4,8,
293,10,4,8,
293,11,4,8,
293,12,4,8,
293,13,4,8,
293,15,4,8,
293,16,4,8,
293,18,4,8,
293,19,4,8,
296,1,5,7,
296,2,5,7,
296,3,5,7,
296,4,5,7,
296,6,5,7,
296,7,5,7,
296,8,5,7,
296,9,5,7,
296,10,5,7,
296,11,5,7,
296,12,5,7,
296,13,5,7,
296,14,5,7,
296,15,5,7,
296,16,5,7,
296,18,5,7,
296,19,5,7,
297,5,5,7,
303,0,2,2,
303,1,2,2,
303,2,2,2,
303,4,2,2,
303,5,2,2,
303,7,2,2,
303,8,2,2,
303,9,2,2,
303,10,2,2,
303,11,2,2,
303,12,2,2,
303,13,2,2,
303,14,2,2,
303,15,2,2,
303,16,2,2,
303,17,2,2,
303,18,2,2,
304,3,2,2,
311,1,4,9,
311,2,4,9,
311,3,4,9,
311,4,4,9,
311,5,4,9,
311,6,4,9,
311,7,4,9,
311,8,4,9,
311,9,4,9,
311,10,4,9,
311,11,4,9,
311,12,4,9,
311,13,4,9,
311,15,4,9,
311,16,4,9,
311,17,4,9,
311,19,4,9,
312,0,3,3,
312,1,3,3,
312,2,3,3,
312,3,3,3,
312,4,3,3,
312,7,3,3,
312,8,3,3,
312,10,3,3,
312,11,3,3,
312,12,3,3,
312,13,3,3,
312,14,3,3,
312,16,3,3,
312,17,3,3,
312,18,4,9,
312,18,3,3,
313,15,3,3,
326,1,0,5,
326,2,0,5,
326,3,0,5,
326,4,0,5,
326,5,0,5,
326,6,0,5,
326,8,0,5,
326,9,0,5,
326,11,0,5,
326,12,0,5,
326,13,0,5,
326,15,0,5,
326,16,0,5,
326,17,0,5,
326,18,0,5,
326,19,0,5,
327,0,0,5,
327,14,0,5,
338,0,0,2,
338,1,0,2,
338,2,0,2,
338,3,0,2,
338,5,0,2,
338,6,0,2,
338,7,0,2,
338,8,0,2,
338,9,0,2,
338,10,0,2,
338,11,0,2,
338,13,0,2,
338,14,0,2,
338,15,0,2,
338,16,0,2,
338,17,0,2,
338,18,0,2,
338,19,0,2,
339,12,0,2,
361,0,0,9,
361,1,0,9,
361,2,0,9,
361,3,0,9,
361,4,0,9,
361,5,0,9,
361,6,0,9,
361,7,0,9,
361,9,0,9,
361,10,0,9,
361,11,0,9,
361,12,0,9,
361,13,0,9,
361,14,0,9,
361,15,0,9,
361,17,0,9,
361,18,0,9,
361,19,0,9,
362,16,0,9,
381,0,9,9,
381,1,9,9,
381,2,9,9,
381,3,9,9,
381,4,9,9,
381,5,9,9,
381,6,9,9,
381,7,9,9,
381,8,9,9,
381,9,9,9,
381,10,9,9,
381,11,9,9,
381,13,9,9,
381,14,9,9,
381,15,9,9,
381,16,9,9,
381,17,9,9,
381,18,9,9,
381,19,9,9,
383,0,4,0,
383,1,4,0,
383,2,4,0,
383,3,4,0,
383,4,4,0,
383,5,4,0,
383,6,4,0,
383,7,4,0,
383,9,4,0,
383,10,4,0,
383,11,4,0,
383,12,4,0,
383,14,4,0,
383,15,4,0,
383,16,4,0,
383,17,4,0,
383,19,4,0,
384,8,4,0,
406,1,5,9,
406,2,5,9,
406,3,5,9,
406,4,5,9,
406,5,5,9,
406,6,5,9,
406,7,5,9,
406,8,5,9,
406,9,5,9,
406,10,5,9,
406,11,5,9,
406,12,5,9,
406,13,5,9,
406,15,5,9,
406,16,5,9,
406,17,5,9,
406,18,5,9,
406,19,5,9,
416,0,2,3,
416,1,2,3,
416,2,2,3,
416,3,2,3,
416,4,2,3,
416,7,2,3,
416,8,2,3,
416,10,2,3,
416,11,2,3,
416,12,2,3,
416,13,2,3,
416,14,2,3,
416,15,2,3,
416,16,2,3,
417,17,2,3,
417,18,2,3,
421,0,1,6,
421,4,1,6,
421,5,1,6,
421,6,1,6,
421,8,1,6,
421,9,1,6,
421,11,1,6,
421,12,1,6,
421,13,1,6,
421,14,1,6,
421,15,1,6,
421,16,1,6,
421,17,1,6,
421,18,1,6,
421,19,1,6,
441,0,2,7,
441,4,2,7,
441,5,2,7,
441,6,2,7,
441,8,2,7,
441,9,2,7,
441,10,2,7,
441,11,2,7,
441,12,2,7,
441,13,2,7,
441,14,2,7,
441,16,2,7,
441,17,2,7,
441,18,2,7,
441,19,2,7,
442,15,2,7,
476,0,3,2,
476,1,3,2,
476,2,3,2,
476,3,3,2,
476,4,3,2,
476,5,3,2,
476,7,3,2,
476,8,3,2,
476,9,3,2,
476,10,3,2,
476,12,3,2,
476,13,3,2,
476,14,3,2,
476,15,3,2,
476,16,3,2,
476,17,3,2,
477,11,3,2,
487,1,1,5,
487,3,1,5,
487,4,1,5,
487,6,1,5,
487,8,1,5,
487,11,1,5,
487,12,1,5,
487,13,1,5,
487,14,1,5,
487,15,1,5,
487,16,1,5,
487,17,1,5,
487,18,1,5,
487,19,1,5,
488,0,1,5,
