step,car_id,hazard_x,hazard_y,sender_id
110,5,8,8,
110,7,8,8,
110,8,8,8,
110,9,8,8,
110,11,8,8,
110,12,8,8,
110,13,8,8,
110,14,8,8,
110,16,8,8,
110,18,8,8,
110,19,8,8,
111,15,8,8,
119,0,9,5,
119,1,9,5,
119,2,9,5,
119,3,9,5,
119,4,9,5,
119,5,9,5,
119,6,9,5,
119,7,9,5,
119,9,9,5,
119,10,9,5,
119,11,9,5,
119,12,9,5,
119,13,9,5,
119,14,9,5,
119,15,9,5,
119,16,9,5,
119,17,9,5,
138,0,5,7,
138,3,5,7,
138,5,5,7,
138,6,5,7,
138,7,5,7,
138,9,5,7,
138,10,5,7,
138,11,5,7,
138,12,5,7,
138,14,5,7,
138,15,5,7,
138,16,5,7,
138,17,5,7,
138,18,5,7,
138,19,5,7,
139,2,5,7,
139,4,5,7,
139,8,5,7,
141,13,5,7,
156,1,3,7,
156,2,3,7,
156,3,3,7,
156,5,3,7,
156,6,3,7,
156,8,3,7,
156,9,3,7,
156,10,3,7,
156,11,3,7,
156,12,3,7,
156,13,3,7,
156,14,3,7,
156,16,3,7,
156,17,3,7,
156,18,3,7,
156,19,3,7,
157,7,3,7,
157,15,3,7,
164,1,1,7,
164,2,1,7,
164,3,1,7,
164,4,1,7,
164,5,1,7,
164,6,1,7,
164,7,1,7,
164,8,1,7,
164,9,1,7,
164,10,1,7,
164,11,1,7,
164,12,1,7,
164,13,1,7,
164,14,1,7,
164,15,1,7,
164,16,1,7,
164,17,1,7,
164,18,1,7,
164,19,1,7,
173,1,4,5,
173,2,4,5,
173,3,4,5,
173,4,4,5,
173,5,4,5,
173,6,4,5,
173,7,4,5,
173,8,4,5,
173,9,4,5,
173,10,4,5,
173,11,4,5,
173,12,4,5,
173,13,4,5,
173,14,4,5,
173,15,4,5,
173,17,4,5,
173,18,4,5,
173,19,4,5,
174,0,4,5,
185,0,7,2,
185,1,7,2,
185,2,7,2,
185,4,7,2,
185,5,7,2,
185,6,7,2,
185,7,7,2,
185,8,7,2,
185,9,7,2,
185,10,7,2,
185,12,7,2,
185,13,7,2,
185,14,7,2,
185,17,7,2,
185,18,7,2,
185,19,7,2,
186,3,7,2,
186,16,7,2,
192,0,8,6,
192,2,8,6,
192,3,8,6,
192,4,8,6,
192,6,8,6,
192,7,8,6,
192,9,8,6,
192,10,8,6,
192,11,8,6,
192,12,8,6,
192,13,8,6,
192,14,8,6,
192,15,8,6,
192,16,8,6,
193,0,5,2,
193,1,8,6,
193,1,5,2,
193,2,5,2,
193,3,5,2,
193,5,8,6,
193,5,5,2,
193,6,5,2,
193,7,5,2,
193,8,5,2,
193,9,5,2,
193,10,5,2,
193,13,5,2,
193,15,5,2,
193,17,8,6,
193,17,5,2,
193,18,5,2,
193,19,5,2,
194,4,5,2,
194,12,5,2,
194,16,5,2,
197,0,1,1,
197,2,1,1,
197,3,1,1,
197,4,1,1,
197,6,1,1,
197,7,1,1,
197,9,1,1,
197,10,1,1,
197,11,1,1,
197,12,1,1,
197,13,1,1,
197,14,1,1,
197,15,1,1,
197,16,1,1,
197,17,1,1,
197,18,1,1,
197,19,1,1,
198,1,1,1,
198,8,1,1,
217,0,9,1,
217,1,9,1,
217,2,9,1,
217,3,9,1,
217,4,9,1,
217,6,9,1,
217,8,9,1,
217,10,9,1,
217,11,9,1,
217,12,9,1,
217,13,9,1,
217,14,9,1,
217,15,9,1,
217,16,9,1,
217,17,9,1,
217,18,9,1,
217,19,9,1,
218,5,9,1,
219,9,9,1,
227,0,7,4,
227,1,7,4,
227,2,7,4,
227,3,7,4,
227,4,7,4,
227,5,7,4,
227,6,7,4,
227,7,7,4,
227,8,7,4,
227,9,7,4,
227,10,7,4,
227,11,7,4,
227,12,7,4,
227,13,7,4,
227,14,7,4,
227,17,7,4,
227,19,7,4,
228,16,7,4,
238,0,7,1,
238,1,7,1,
238,2,7,1,
238,4,7,1,
238,5,7,1,
238,6,7,1,
238,8,7,1,
238,9,7,1,
238,13,7,1,
238,14,7,1,
238,15,7,1,
238,16,7,1,
238,17,7,1,
238,18,7,1,
238,19,7,1,
239,0,4,7,
239,2,4,7,
239,3,4,7,
239,5,4,7,
239,6,4,7,
239,7,4,7,
239,8,4,7,
239,9,4,7,
239,10,7,1,
239,10,4,7,
239,11,4,7,
239,13,4,7,
239,14,4,7,
239,15,4,7,
239,16,4,7,
239,17,4,7,
239,18,4,7,
239,19,4,7,
240,1,4,7,
240,12,4,7,
252,0,6,2,
252,1,6,2,
252,2,6,2,
252,3,6,2,
252,4,6,2,
252,5,6,2,
252,6,6,2,
252,7,6,2,
252,8,6,2,
252,9,6,2,
252,10,6,2,
252,12,6,2,
252,13,6,2,
252,15,6,2,
252,16,6,2,
252,17,6,2,
252,18,6,2,
252,19,6,2,
264,0,2,0,
264,1,2,0,
264,3,2,0,
264,4,2,0,
264,6,2,0,
264,7,2,0,
264,8,2,0,
264,9,2,0,
264,10,2,0,
264,11,2,0,
264,13,2,0,
264,14,2,0,
264,15,2,0,
264,16,2,0,
264,17,2,0,
264,18,2,0,
264,19,2,0,
265,12,2,0,
273,0,3,9,
273,2,3,9,
273,3,3,9,
273,5,3,9,
273,6,3,9,
273,7,3,9,
273,8,3,9,
273,9,3,9,
273,10,3,9,
273,11,3,9,
273,12,3,9,
273,14,3,9,
273,15,3,9,
273,16,3,9,
273,17,3,9,
273,18,3,9,
273,19,3,9,
274,1,3,9,
274,13,3,9,
298,0,8,3,
298,1,8,3,
298,2,8,3,
298,3,8,3,
298,4,8,3,
298,5,8,3,
298,7,8,3,
298,8,8,3,
298,9,8,3,
298,10,8,3,
298,11,8,3,
298,12,8,3,
298,13,8,3,
298,14,8,3,
298,16,8,3,
298,17,8,3,
298,18,8,3,
298,19,8,3,
299,6,8,3,
313,1,2,3,
313,2,2,3,
313,5,2,3,
313,7,2,3,
313,8,2,3,
313,10,2,3,
313,11,2,3,
313,12,2,3,
313,13,2,3,
313,14,2,3,
313,15,2,3,
313,17,2,3,
313,18,2,3,
313,19,2,3,
314,0,2,3,
314,3,2,3,
314,4,2,3,
314,6,2,3,
320,0,5,9,
320,2,5,9,
320,3,5,9,
320,4,5,9,
320,5,5,9,
320,6,5,9,
320,7,5,9,
320,8,5,9,
320,9,5,9,
320,10,5,9,
320,11,5,9,
320,12,5,9,
320,14,5,9,
320,15,5,9,
320,16,5,9,
320,17,5,9,
321,13,5,9,
321,18,5,9,
322,19,5,9,
336,0,7,6,
336,2,7,6,
336,3,7,6,
336,4,7,6,
336,5,7,6,
336,6,7,6,
336,7,7,6,
336,8,7,6,
336,9,7,6,
336,11,7,6,
336,12,7,6,
336,14,7,6,
336,15,7,6,
336,16,7,6,
336,17,7,6,
336,19,7,6,
337,1,7,6,
337,10,7,6,
337,13,7,6,
341,0,5,0,
341,1,5,0,
341,2,5,0,
341,6,5,0,
341,8,5,0,
341,9,5,0,
341,10,5,0,
341,15,5,0,
341,16,5,0,
341,17,5,0,
341,18,5,0,
341,19,5,0,
342,4,5,0,
342,5,5,0,
342,7,5,0,
342,12,5,0,
342,13,5,0,
353,0,9,0,
353,1,9,0,
353,2,9,0,
353,3,9,0,
353,4,9,0,
353,6,9,0,
353,8,9,0,
353,9,9,0,
353,10,9,0,
353,11,9,0,
353,13,9,0,
353,14,9,0,
353,15,9,0,
353,16,9,0,
353,17,9,0,
353,18,9,0,
353,19,9,0,
354,5,9,0,
354,12,9,0,
356,0,2,9,
356,1,2,9,
356,3,2,9,
356,5,2,9,
356,7,2,9,
356,8,2,9,
356,9,2,9,
356,10,2,9,
356,11,2,9,
356,12,2,9,
356,13,2,9,
356,14,2,9,
356,15,2,9,
356,16,2,9,
356,17,2,9,
356,18,2,9,
356,19,2,9,
357,2,2,9,
358,6,2,9,
361,0,0,3,
361,1,0,3,
361,2,0,3,
361,3,0,3,
361,4,0,3,
361,5,0,3,
361,6,0,3,
361,8,0,3,
361,9,0,3,
361,10,0,3,
361,11,0,3,
361,12,0,3,
361,14,0,3,
361,15,0,3,
361,16,0,3,
361,17,0,3,
361,18,0,3,
361,19,0,3,
362,7,0,3,
365,0,4,9,
365,1,4,9,
365,2,4,9,
365,3,4,9,
365,5,4,9,
365,6,4,9,
365,7,4,9,
365,8,4,9,
365,9,4,9,
365,10,4,9,
365,11,4,9,
365,12,4,9,
365,14,4,9,
365,15,4,9,
365,17,4,9,
365,18,4,9,
366,13,4,9,
366,16,4,9,
366,19,4,9,
370,1,3,6,
370,2,3,6,
370,3,3,6,
370,4,3,6,
370,5,3,6,
370,6,3,6,
370,7,3,6,
370,9,3,6,
370,10,3,6,
370,11,3,6,
370,12,3,6,
370,13,3,6,
370,14,3,6,
370,15,3,6,
370,16,3,6,
370,17,3,6,
370,19,3,6,
371,8,3,6,
371,18,3,6,
405,0,4,4,
405,1,4,4,
405,2,4,4,
405,3,4,4,
405,4,4,4,
405,5,4,4,
405,6,4,4,
405,7,4,4,
405,8,4,4,
405,9,4,4,
405,10,4,4,
405,11,4,4,
405,12,4,4,
405,13,4,4,
405,14,4,4,
405,15,4,4,
405,18,4,4,
405,19,4,4,
406,17,4,4,
414,0,6,9,
414,2,6,9,
414,3,6,9,
414,4,6,9,
414,7,6,9,
414,8,6,9,
414,12,6,9,
414,13,6,9,
414,14,6,9,
414,15,6,9,
414,16,6,9,
414,17,6,9,
414,18,6,9,
414,19,6,9,
415,5,6,9,
415,9,6,9,
415,11,6,9,
416,0,9,6,
416,1,9,6,
416,3,9,6,
416,4,9,6,
416,5,9,6,
416,6,9,6,
416,7,9,6,
416,10,9,6,
416,12,9,6,
416,13,9,6,
416,14,9,6,
416,15,9,6,
416,16,9,6,
416,17,9,6,
417,2,9,6,
417,9,9,6,
417,11,9,6,
434,0,7,7,
434,2,7,7,
434,3,7,7,
434,4,7,7,
434,5,7,7,
434,9,7,7,
434,11,7,7,
434,12,7,7,
434,13,7,7,
434,14,7,7,
434,17,7,7,
434,18,7,7,
434,19,7,7,
435,0,0,4,
435,1,0,4,
435,3,0,4,
435,4,0,4,
435,5,0,4,
435,6,0,4,
435,7,7,7,
435,7,0,4,
435,8,7,7,
435,8,0,4,
435,9,0,4,
435,10,0,4,
435,11,0,4,
435,12,0,4,
435,14,0,4,
435,15,7,7,
435,15,0,4,
435,16,7,7,
435,16,0,4,
435,17,0,4,
435,18,0,4,
435,19,0,4,
436,0,9,4,
436,1,9,4,
436,2,0,4,
436,2,9,4,
436,3,9,4,
436,4,9,4,
436,5,9,4,
436,6,9,4,
436,7,9,4,
436,9,9,4,
436,10,9,4,
436,11,9,4,
436,12,9,4,
436,13,9,4,
436,14,9,4,
436,16,9,4,
436,17,9,4,
451,0,6,8,
451,2,6,8,
451,3,6,8,
451,4,6,8,
451,5,6,8,
451,7,6,8,
451,8,6,8,
451,9,6,8,
451,11,6,8,
451,12,6,8,
451,13,6,8,
451,14,6,8,
451,15,6,8,
451,16,6,8,
451,17,6,8,
451,18,6,8,
452,19,6,8,
462,0,0,1,
462,1,0,1,
462,2,0,1,
462,3,0,1,
462,4,0,1,
462,6,0,1,
462,7,0,1,
462,8,0,1,
462,9,0,1,
462,10,0,1,
462,11,0,1,
462,12,0,1,
462,13,0,1,
462,14,0,1,
462,15,0,1,
462,16,0,1,
462,17,0,1,
462,18,0,1,
462,19,0,1,
480,0,1,4,
480,1,1,4,
480,2,1,4,
480,3,1,4,
480,4,1,4,
480,5,1,4,
480,6,1,4,
480,7,1,4,
480,8,1,4,
480,10,1,4,
480,12,1,4,
480,14,1,4,
480,15,1,4,
480,16,1,4,
480,17,1,4,
480,18,1,4,
480,19,1,4,
481,11,1,4,
486,0,1,0,
486,1,1,0,
486,2,1,0,
486,3,1,0,
486,4,1,0,
486,6,1,0,
486,7,1,0,
486,8,1,0,
486,9,1,0,
486,10,1,0,
486,11,1,0,
486,13,1,0,
486,14,1,0,
486,15,1,0,
486,16,1,0,
486,17,1,0,
486,18,1,0,
486,19,1,0,
487,12,1,0,
495,1,1,6,
495,2,1,6,
495,3,1,6,
495,5,1,6,
495,6,1,6,
495,7,1,6,
495,8,1,6,
495,9,1,6,
495,10,1,6,
495,11,1,6,
495,12,1,6,
495,13,1,6,
495,14,1,6,
495,16,1,6,
495,17,1,6,
495,18,1,6,
495,19,1,6,
496,4,1,6,
496,15,1,6,
