step,car_id,hazard_x,hazard_y,sender_id
165,4,1,5,
165,7,1,5,
165,8,1,5,
165,10,1,5,
165,11,1,5,
165,12,1,5,
165,13,1,5,
165,15,1,5,
165,16,1,5,
165,17,1,5,
165,19,1,5,
166,3,1,5,
166,5,1,5,
166,6,1,5,
166,9,1,5,
175,1,1,6,
175,2,1,6,
175,3,1,6,
175,7,1,6,
175,8,1,6,
175,10,1,6,
175,11,1,6,
175,12,1,6,
175,13,1,6,
175,15,1,6,
175,16,1,6,
175,17,1,6,
175,19,1,6,
176,4,1,6,
176,5,1,6,
176,9,1,6,
180,0,9,7,
180,1,9,7,
180,2,9,7,
180,4,9,7,
180,7,9,7,
180,9,9,7,
180,10,9,7,
180,12,9,7,
180,13,9,7,
180,14,9,7,
180,15,9,7,
180,17,9,7,
180,18,9,7,
180,19,9,7,
181,6,9,7,
181,8,9,7,
181,11,9,7,
182,0,0,1,
182,1,0,1,
182,2,0,1,
182,3,9,7,
182,3,0,1,
182,4,0,1,
182,5,0,1,
182,6,0,1,
182,9,0,1,
182,10,0,1,
182,11,0,1,
182,12,0,1,
182,13,0,1,
182,14,0,1,
182,16,0,1,
182,17,0,1,
182,19,0,1,
183,7,0,1,
183,18,0,1,
185,0,9,0,
185,1,9,0,
185,2,9,0,
185,3,9,0,
185,4,9,0,
185,5,9,0,
185,7,9,0,
185,8,9,0,
185,9,9,0,
185,10,9,0,
185,11,9,0,
185,12,9,0,
185,13,9,0,
185,14,9,0,
185,15,9,0,
185,16,9,0,
185,18,9,0,
185,19,9,0,
186,6,9,0,
187,1,8,0,
187,2,8,0,
187,3,8,0,
187,4,8,0,
187,5,8,0,
187,6,8,0,
187,8,8,0,
187,9,8,0,
187,10,8,0,
187,11,8,0,
187,12,8,0,
187,13,8,0,
187,14,8,0,
187,15,8,0,
187,18,8,0,
187,19,8,0,
188,0,8,0,
188,7,8,0,
188,16,8,0,
202,0,0,8,
202,1,0,8,
202,2,0,8,
202,3,0,8,
202,4,0,8,
202,5,0,8,
202,8,0,8,
202,9,0,8,
202,10,0,8,
202,11,0,8,
202,12,0,8,
202,13,0,8,
202,14,0,8,
202,15,0,8,
202,16,0,8,
202,19,0,8,
203,18,0,8,
205,17,0,8,
233,0,9,4,
233,1,9,4,
233,3,9,4,
233,4,9,4,
233,5,9,4,
233,7,9,4,
233,8,9,4,
233,9,9,4,
233,10,9,4,
233,11,9,4,
233,13,9,4,
233,14,9,4,
233,15,9,4,
233,16,9,4,
233,17,9,4,
233,18,9,4,
233,19,9,4,
234,2,9,4,
234,6,9,4,
249,1,4,4,
249,2,4,4,
249,3,4,4,
249,5,4,4,
249,6,4,4,
249,7,4,4,
249,9,4,4,
249,10,4,4,
249,11,4,4,
249,13,4,4,
249,14,4,4,
249,15,4,4,
249,16,4,4,
249,17,4,4,
249,18,4,4,
249,19,4,4,
250,0,4,4,
250,8,4,4,
250,12,4,4,
274,1,4,6,
274,2,4,6,
274,3,4,6,
274,4,4,6,
274,5,4,6,
274,6,4,6,
274,7,4,6,
274,8,4,6,
274,9,4,6,
274,12,4,6,
274,13,4,6,
274,14,4,6,
274,15,4,6,
274,16,4,6,
274,17,4,6,
274,18,4,6,
274,19,4,6,
275,0,4,6,
275,11,4,6,
289,0,4,2,
289,1,4,2,
289,3,4,2,
289,5,4,2,
289,6,4,2,
289,7,4,2,
289,8,4,2,
289,9,4,2,
289,10,4,2,
289,12,4,2,
289,13,4,2,
289,14,4,2,
289,15,4,2,
289,16,4,2,
289,18,4,2,
289,19,4,2,
290,17,4,2,
302,1,9,1,
302,2,9,1,
302,3,9,1,
302,4,9,1,
302,5,9,1,
302,6,9,1,
302,7,9,1,
302,8,9,1,
302,9,9,1,
302,11,9,1,
302,13,9,1,
302,14,9,1,
302,15,9,1,
302,16,9,1,
302,18,9,1,
302,19,9,1,
303,0,9,1,
303,10,9,1,
303,12,9,1,
320,0,5,9,
320,1,5,9,
320,2,5,9,
320,3,5,9,
320,4,5,9,
320,5,5,9,
320,6,5,9,
320,7,5,9,
320,8,5,9,
320,10,5,9,
320,11,5,9,
320,12,5,9,
320,13,5,9,
320,14,5,9,
320,15,5,9,
320,16,5,9,
320,17,5,9,
320,18,5,9,
320,19,5,9,
345,0,3,5,
345,1,3,5,
345,2,3,5,
345,3,3,5,
345,4,3,5,
345,5,3,5,
345,6,3,5,
345,7,3,5,
345,8,3,5,
345,9,3,5,
345,12,3,5,
345,13,3,5,
345,15,3,5,
345,16,3,5,
345,17,3,5,
345,19,3,5,
346,11,3,5,
353,0,1,2,
353,1,1,2,
353,2,1,2,
353,3,1,2,
353,4,1,2,
353,5,1,2,
353,6,1,2,
353,7,1,2,
353,8,1,2,
353,9,1,2,
353,10,1,2,
353,12,1,2,
353,13,1,2,
353,14,1,2,
353,16,1,2,
353,17,1,2,
353,18,1,2,
353,19,1,2,
354,0,1,1,
354,1,1,1,
354,2,1,1,
354,3,1,1,
354,4,1,1,
354,5,1,1,
354,6,1,1,
354,7,1,1,
354,9,1,1,
354,10,1,1,
354,11,1,2,
354,11,1,1,
354,12,1,1,
354,13,1,1,
354,14,1,1,
354,16,1,1,
354,17,1,1,
354,18,1,1,
354,19,1,1,
372,0,8,7,
372,1,8,7,
372,2,8,7,
372,3,8,7,
372,4,8,7,
372,6,8,7,
372,7,8,7,
372,8,8,7,
372,9,8,7,
372,10,8,7,
372,11,8,7,
372,12,8,7,
372,14,8,7,
372,15,8,7,
372,17,8,7,
372,18,8,7,
372,19,8,7,
373,13,8,7,
374,0,1,0,
374,1,1,0,
374,2,1,0,
374,3,1,0,
374,4,1,0,
374,5,1,0,
374,6,1,0,
374,7,1,0,
374,9,1,0,
374,10,1,0,
374,11,1,0,
374,12,1,0,
374,13,1,0,
374,14,1,0,
374,16,1,0,
374,17,1,0,
374,18,1,0,
374,19,1,0,
377,0,3,7,
377,2,3,7,
377,4,3,7,
377,5,3,7,
377,6,3,7,
377,7,3,7,
377,8,3,7,
377,11,3,7,
377,12,3,7,
377,13,3,7,
377,14,3,7,
377,15,3,7,
377,16,3,7,
377,17,3,7,
378,19,3,7,
383,0,3,0,
383,3,3,0,
383,4,3,0,
383,5,3,0,
383,6,3,0,
383,7,3,0,
383,8,3,0,
383,9,3,0,
383,10,3,0,
383,11,3,0,
383,12,3,0,
383,13,3,0,
383,14,3,0,
383,15,3,0,
383,16,3,0,
383,17,3,0,
383,18,3,0,
383,19,3,0,
384,1,3,0,
385,0,2,7,
385,2,2,7,
385,4,2,7,
385,5,2,7,
385,6,2,7,
385,8,2,7,
385,9,2,7,
385,11,2,7,
385,12,2,7,
385,13,2,7,
385,14,2,7,
385,15,2,7,
385,16,2,7,
385,17,2,7,
385,19,2,7,
408,1,7,5,
408,2,7,5,
408,3,7,5,
408,4,7,5,
408,5,7,5,
408,6,7,5,
408,7,7,5,
408,8,7,5,
408,9,7,5,
408,10,7,5,
408,11,7,5,
408,13,7,5,
408,14,7,5,
408,15,7,5,
408,16,7,5,
408,17,7,5,
408,18,7,5,
410,0,7,5,
410,12,7,5,
420,0,5,2,
420,1,5,2,
420,3,5,2,
420,4,5,2,
420,5,5,2,
420,6,5,2,
420,8,5,2,
420,9,5,2,
420,10,5,2,
420,12,5,2,
420,13,5,2,
420,14,5,2,
420,15,5,2,
420,17,5,2,
420,19,5,2,
421,0,3,2,
421,1,3,2,
421,3,3,2,
421,5,3,2,
421,7,5,2,
421,7,3,2,
421,8,3,2,
421,10,3,2,
421,12,3,2,
421,13,3,2,
421,15,3,2,
421,16,5,2,
421,16,3,2,
421,17,3,2,
421,18,5,2,
421,18,3,2,
421,19,3,2,
422,2,5,2,
422,6,3,2,
422,9,3,2,
422,14,3,2,
450,0,8,8,
450,1,8,8,
450,2,8,8,
450,3,8,8,
450,4,8,8,
450,5,8,8,
450,7,8,8,
450,8,8,8,
450,9,8,8,
450,10,8,8,
450,11,8,8,
450,12,8,8,
450,14,8,8,
450,15,8,8,
450,17,8,8,
450,18,8,8,
450,19,8,8,
451,6,8,8,
493,0,3,4,
493,3,3,4,
493,5,3,4,
493,6,3,4,
493,7,3,4,
493,9,3,4,
493,10,3,4,
493,11,3,4,
493,12,3,4,
493,13,3,4,
493,16,3,4,
493,17,3,4,
493,18,3,4,
494,1,3,4,
494,2,3,4,
494,8,3,4,
494,15,3,4,
494,19,3,4,
