step,car_id,hazard_x,hazard_y,sender_id
61,4,8,8,
61,5,8,8,
61,7,8,8,
61,8,8,8,
61,9,8,8,
63,3,8,8,
70,10,7,1,
70,9,7,1,
70,11,7,1,
70,12,7,1,
70,13,7,1,
70,14,7,1,
70,15,7,1,
70,17,7,1,
70,18,7,1,
71,0,7,1,
71,1,7,1,
71,3,7,1,
71,5,7,1,
71,7,7,1,
71,8,7,1,
71,19,7,1,
72,2,7,1,
72,4,7,1,
77,12,2,5,
77,11,2,5,
77,13,2,5,
77,14,2,5,
77,15,2,5,
77,17,2,5,
77,18,2,5,
77,19,2,5,
78,0,2,5,
78,1,2,5,
78,2,2,5,
78,3,2,5,
78,4,2,5,
78,5,2,5,
78,7,2,5,
78,8,2,5,
78,9,2,5,
78,10,2,5,
78,17,7,3,
78,19,7,3,
79,0,7,3,
79,1,7,3,
79,2,7,3,
79,3,7,3,
79,4,7,3,
79,5,7,3,
79,7,7,3,
79,9,7,3,
79,10,7,3,
79,11,7,3,
79,12,7,3,
79,13,7,3,
79,14,7,3,
79,15,7,3,
79,18,7,3,
80,8,7,3,
82,1,4,0,
82,0,4,0,
82,2,4,0,
82,3,4,0,
82,7,4,0,
82,8,4,0,
82,9,4,0,
82,11,4,0,
82,12,4,0,
82,14,4,0,
82,15,4,0,
82,17,4,0,
82,18,4,0,
82,19,4,0,
83,4,4,0,
83,5,4,0,
83,10,4,0,
83,13,4,0,
102,1,4,2,
102,2,4,2,
102,3,4,2,
102,7,4,2,
102,8,4,2,
102,9,4,2,
102,14,4,2,
102,17,4,2,
102,19,4,2,
103,10,4,2,
103,11,4,2,
103,12,4,2,
103,18,4,2,
104,11,7,8,
104,10,7,8,
104,12,7,8,
104,14,7,8,
104,17,7,8,
104,18,7,8,
104,19,7,8,
105,1,7,8,
105,3,7,8,
105,7,7,8,
105,8,7,8,
105,9,7,8,
106,2,7,8,
116,10,8,1,
116,12,8,1,
116,14,8,1,
116,18,8,1,
116,19,8,1,
117,1,8,1,
117,2,8,1,
117,3,8,1,
117,8,8,1,
117,11,8,1,
117,17,8,1,
119,7,8,1,
122,1,7,5,
122,2,7,5,
122,7,7,5,
122,8,7,5,
122,10,7,5,
122,11,7,5,
122,14,7,5,
122,17,7,5,
122,18,7,5,
123,3,7,5,
124,12,7,5,
145,11,7,7,
145,12,7,7,
145,14,7,7,
145,17,7,7,
145,18,7,7,
146,2,7,7,
146,3,7,7,
146,7,7,7,
146,8,7,7,
147,1,7,7,
147,14,7,9,
147,17,7,9,
147,18,7,9,
148,1,7,9,
148,2,7,9,
148,3,7,9,
148,7,7,9,
148,8,7,9,
148,11,7,9,
154,11,9,8,
154,14,9,8,
154,17,9,8,
155,1,9,8,
155,2,9,8,
155,7,9,8,
155,8,9,8,
156,3,9,8,
164,2,2,0,
164,1,2,0,
164,3,2,0,
164,8,2,0,
164,11,2,0,
164,14,2,0,
164,17,2,0,
165,7,2,0,
186,14,4,5,
186,17,4,5,
187,1,4,5,
187,2,4,5,
187,3,4,5,
187,7,4,5,
187,8,4,5,
191,1,6,6,
191,2,6,6,
191,3,6,6,
191,8,6,6,
191,14,6,6,
191,17,6,6,
192,7,6,6,
200,8,0,8,
200,14,0,8,
201,1,0,8,
201,2,0,8,
201,3,0,8,
201,7,0,8,
201,17,0,8,
202,14,2,4,
202,17,2,4,
203,1,2,4,
203,2,2,4,
203,3,2,4,
203,7,2,4,
203,8,2,4,
204,1,3,7,
204,1,5,2,
204,2,3,7,
204,7,3,7,
204,7,5,2,
204,8,3,7,
204,8,5,2,
204,14,3,7,
205,3,3,7,
205,3,5,2,
205,14,5,2,
206,2,5,2,
208,2,0,3,
208,3,0,3,
208,7,0,3,
208,8,0,3,
208,14,0,3,
209,1,0,3,
218,1,5,1,
218,2,5,1,
218,3,5,1,
218,7,5,1,
218,8,5,1,
219,8,9,4,
219,14,5,1,
219,14,9,4,
220,1,9,4,
220,3,9,4,
220,7,9,4,
222,2,9,4,
245,1,3,2,
245,2,3,2,
245,3,3,2,
245,7,3,2,
245,8,3,2,
245,14,3,2,
252,3,2,2,
252,7,2,2,
252,14,2,2,
253,2,2,2,
253,8,2,2,
266,2,4,6,
266,3,4,6,
266,8,4,6,
266,14,4,6,
267,7,4,6,
309,14,8,7,
310,2,8,7,
310,3,8,7,
310,7,8,7,
310,8,8,7,
311,8,0,2,
311,14,0,2,
312,7,0,2,
315,8,4,8,
315,14,4,8,
316,7,4,8,
317,8,0,9,
317,14,0,9,
318,7,0,9,
321,7,8,9,
321,8,8,9,
321,14,8,9,
355,8,9,5,
355,14,9,5,
370,8,4,9,
370,14,4,9,
379,14,3,5,
380,8,3,5,
390,14,7,0,
391,8,7,0,
393,14,1,8,
