step,car_id,hazard_x,hazard_y,sender_id
133,14,9,5,
133,15,9,5,
133,17,9,5,
133,18,9,5,
133,19,9,5,
134,2,9,5,
134,9,9,5,
134,16,9,5,
136,0,8,3,
136,1,8,3,
136,2,8,3,
136,3,8,3,
136,4,8,3,
136,5,8,3,
136,6,8,3,
136,8,8,3,
136,10,8,3,
136,12,8,3,
136,13,8,3,
136,15,8,3,
136,16,8,3,
136,17,8,3,
136,18,8,3,
136,19,8,3,
137,7,8,3,
137,9,8,3,
138,0,1,7,
138,1,1,7,
138,2,1,7,
138,3,1,7,
138,4,1,7,
138,7,1,7,
138,8,1,7,
138,9,1,7,
138,10,1,7,
138,11,1,7,
138,12,1,7,
138,14,8,3,
138,14,1,7,
138,15,1,7,
138,16,1,7,
138,17,1,7,
138,18,1,7,
139,6,1,7,
141,0,7,2,
141,1,7,2,
141,2,7,2,
141,3,7,2,
141,4,7,2,
141,5,7,2,
141,6,7,2,
141,7,7,2,
141,9,7,2,
141,10,7,2,
141,12,7,2,
141,13,7,2,
141,14,7,2,
141,15,7,2,
141,17,7,2,
141,18,7,2,
141,19,7,2,
142,8,7,2,
142,16,7,2,
150,0,1,8,
150,1,1,8,
150,3,1,8,
150,4,1,8,
150,6,1,8,
150,7,1,8,
150,8,1,8,
150,9,1,8,
150,10,1,8,
150,12,1,8,
150,14,1,8,
150,15,1,8,
150,17,1,8,
150,18,1,8,
151,11,1,8,
151,16,1,8,
152,0,1,9,
152,1,1,9,
152,2,1,8,
152,2,1,9,
152,3,1,9,
152,4,1,9,
152,6,1,9,
152,8,1,9,
152,9,1,9,
152,10,1,9,
152,11,1,9,
152,15,1,9,
152,16,1,9,
152,17,1,9,
152,18,1,9,
153,7,1,9,
153,12,1,9,
153,14,1,9,
154,1,1,1,
154,2,1,1,
154,3,1,1,
154,4,1,1,
154,5,1,1,
154,6,1,1,
154,7,1,1,
154,8,1,1,
154,9,1,1,
154,10,1,1,
154,12,1,1,
154,13,1,1,
154,15,1,1,
154,17,1,1,
154,18,1,1,
154,19,1,1,
155,0,1,1,
155,11,1,1,
156,0,1,0,
156,2,1,0,
156,3,1,0,
156,4,1,0,
156,5,1,0,
156,6,1,0,
156,7,1,0,
156,8,1,0,
156,9,1,0,
156,10,1,0,
156,11,1,0,
156,12,1,0,
156,13,1,0,
156,14,1,0,
156,15,1,0,
156,17,1,0,
156,18,1,0,
156,19,1,0,
158,1,1,0,
162,1,8,0,
162,2,8,0,
162,4,8,0,
162,5,8,0,
162,8,8,0,
162,9,8,0,
162,10,8,0,
162,11,8,0,
162,12,8,0,
162,13,8,0,
162,14,8,0,
162,15,8,0,
162,16,8,0,
162,18,8,0,
162,19,8,0,
163,0,8,0,
163,7,8,0,
163,17,8,0,
196,0,8,4,
196,1,8,4,
196,3,8,4,
196,4,8,4,
196,6,8,4,
196,8,8,4,
196,9,8,4,
196,10,8,4,
196,12,8,4,
196,13,8,4,
196,14,8,4,
196,15,8,4,
196,16,8,4,
196,17,8,4,
196,18,8,4,
196,19,8,4,
197,2,8,4,
197,7,8,4,
198,5,8,4,
205,1,2,6,
205,3,2,6,
205,4,2,6,
205,5,2,6,
205,6,2,6,
205,8,2,6,
205,9,2,6,
205,11,2,6,
205,13,2,6,
205,14,2,6,
205,15,2,6,
205,16,2,6,
205,18,2,6,
206,2,2,6,
206,10,2,6,
206,12,2,6,
206,17,2,6,
206,19,2,6,
207,7,2,6,
213,0,9,0,
213,1,9,0,
213,2,9,0,
213,4,9,0,
213,5,9,0,
213,8,9,0,
213,9,9,0,
213,10,9,0,
213,11,9,0,
213,12,9,0,
213,13,9,0,
213,14,9,0,
213,15,9,0,
213,16,9,0,
213,17,9,0,
213,18,9,0,
213,19,9,0,
214,7,9,0,
232,0,3,3,
232,3,3,3,
232,4,3,3,
232,5,3,3,
232,6,3,3,
232,7,3,3,
232,8,3,3,
232,9,3,3,
232,10,3,3,
232,11,3,3,
232,12,3,3,
232,13,3,3,
232,14,3,3,
232,16,3,3,
232,17,3,3,
232,18,3,3,
232,19,3,3,
233,2,3,3,
259,0,1,2,
259,1,1,2,
259,3,1,2,
259,4,1,2,
259,5,1,2,
259,6,1,2,
259,7,1,2,
259,8,1,2,
259,9,1,2,
259,10,1,2,
259,11,1,2,
259,12,1,2,
259,15,1,2,
259,16,1,2,
259,17,1,2,
259,18,1,2,
259,19,1,2,
260,0,0,3,
260,1,0,3,
260,2,1,2,
260,2,0,3,
260,3,0,3,
260,4,0,3,
260,5,0,3,
260,6,0,3,
260,7,0,3,
260,8,0,3,
260,9,0,3,
260,10,0,3,
260,11,0,3,
260,12,0,3,
260,13,1,2,
260,13,0,3,
260,15,0,3,
260,16,0,3,
260,18,0,3,
261,17,0,3,
262,19,0,3,
268,1,3,5,
268,3,3,5,
268,5,3,5,
268,6,3,5,
268,7,3,5,
268,8,3,5,
268,10,3,5,
268,11,3,5,
268,12,3,5,
268,13,3,5,
268,14,3,5,
268,15,3,5,
268,16,3,5,
268,17,3,5,
268,18,3,5,
269,4,3,5,
269,19,3,5,
278,0,5,3,
278,2,5,3,
278,4,5,3,
278,5,5,3,
278,6,5,3,
278,8,5,3,
278,9,5,3,
278,11,5,3,
278,12,5,3,
278,13,5,3,
278,14,5,3,
278,15,5,3,
278,16,5,3,
278,17,5,3,
278,18,5,3,
279,3,5,3,
279,7,5,3,
279,19,5,3,
287,0,9,8,
287,1,9,8,
287,3,9,8,
287,4,9,8,
287,5,9,8,
287,7,9,8,
287,8,9,8,
287,9,9,8,
287,10,9,8,
287,11,9,8,
287,12,9,8,
287,13,9,8,
287,15,9,8,
287,16,9,8,
287,19,9,8,
288,6,9,8,
288,14,9,8,
289,2,9,8,
295,0,5,7,
295,1,5,7,
295,3,5,7,
295,4,5,7,
295,5,5,7,
295,6,5,7,
295,7,5,7,
295,8,5,7,
295,10,5,7,
295,11,5,7,
295,12,5,7,
295,13,5,7,
295,14,5,7,
295,17,5,7,
295,18,5,7,
295,19,5,7,
296,15,5,7,
296,16,5,7,
311,0,7,9,
311,1,7,9,
311,2,7,9,
311,3,7,9,
311,4,7,9,
311,5,7,9,
311,6,7,9,
311,7,7,9,
311,8,7,9,
311,9,7,9,
311,10,7,9,
311,12,7,9,
311,14,7,9,
311,15,7,9,
311,16,7,9,
311,17,7,9,
311,19,7,9,
312,11,7,9,
312,13,7,9,
315,0,9,9,
315,1,9,9,
315,5,9,9,
315,6,9,9,
315,7,9,9,
315,8,9,9,
315,10,9,9,
315,11,9,9,
315,12,9,9,
315,13,9,9,
315,14,9,9,
315,15,9,9,
315,19,9,9,
316,2,9,9,
316,3,9,9,
316,4,9,9,
316,9,9,9,
316,16,9,9,
324,0,4,7,
324,1,4,7,
324,3,4,7,
324,4,4,7,
324,5,4,7,
324,6,4,7,
324,8,4,7,
324,10,4,7,
324,11,4,7,
324,12,4,7,
324,13,4,7,
324,15,4,7,
324,16,4,7,
324,18,4,7,
325,0,6,6,
325,1,6,6,
325,2,6,6,
325,4,6,6,
325,5,6,6,
325,6,6,6,
325,7,4,7,
325,7,6,6,
325,8,6,6,
325,9,6,6,
325,11,6,6,
325,13,6,6,
325,14,4,7,
325,15,6,6,
325,16,6,6,
325,17,4,7,
325,17,6,6,
325,18,6,6,
325,19,4,7,
326,3,6,6,
326,10,6,6,
326,14,6,6,
326,19,6,6,
339,0,9,7,
339,1,9,7,
339,2,9,7,
339,3,9,7,
339,5,9,7,
339,6,9,7,
339,7,9,7,
339,8,9,7,
339,9,9,7,
339,11,9,7,
339,12,9,7,
339,13,9,7,
339,14,9,7,
339,15,9,7,
339,16,9,7,
339,17,9,7,
339,18,9,7,
339,19,9,7,
340,2,5,2,
340,3,5,2,
340,5,5,2,
340,6,5,2,
340,7,5,2,
340,9,5,2,
340,10,9,7,
340,10,5,2,
340,11,5,2,
340,12,5,2,
340,13,5,2,
340,14,5,2,
340,15,5,2,
340,17,5,2,
340,18,5,2,
340,19,5,2,
341,0,5,2,
341,4,5,2,
341,16,5,2,
354,0,2,8,
354,1,2,8,
354,2,2,8,
354,3,2,8,
354,4,2,8,
354,6,2,8,
354,9,2,8,
354,10,2,8,
354,11,2,8,
354,12,2,8,
354,14,2,8,
354,18,2,8,
354,19,2,8,
355,8,2,8,
355,15,2,8,
356,1,1,6,
356,2,1,6,
356,3,1,6,
356,4,1,6,
356,5,1,6,
356,6,1,6,
356,7,2,8,
356,7,1,6,
356,8,1,6,
356,10,1,6,
356,11,1,6,
356,13,1,6,
356,14,1,6,
356,16,2,8,
356,16,1,6,
356,17,2,8,
356,17,1,6,
356,18,1,6,
356,19,1,6,
357,9,1,6,
357,12,1,6,
357,15,1,6,
358,0,3,1,
358,2,3,1,
358,3,3,1,
358,4,3,1,
358,5,3,1,
358,6,3,1,
358,7,3,1,
358,9,3,1,
358,10,3,1,
358,11,3,1,
358,12,3,1,
358,14,3,1,
358,16,3,1,
358,17,3,1,
358,18,3,1,
359,13,3,1,
359,19,3,1,
360,1,3,1,
366,0,8,5,
366,1,8,5,
366,2,8,5,
366,3,8,5,
366,5,8,5,
366,6,8,5,
366,7,8,5,
366,9,8,5,
366,10,8,5,
366,12,8,5,
366,13,8,5,
366,14,8,5,
366,15,8,5,
366,16,8,5,
366,17,8,5,
366,19,8,5,
367,8,8,5,
367,11,8,5,
367,18,8,5,
380,0,6,5,
380,2,6,5,
380,3,6,5,
380,4,6,5,
380,5,6,5,
380,6,6,5,
380,7,6,5,
380,8,6,5,
380,9,6,5,
380,11,6,5,
380,13,6,5,
380,14,6,5,
380,15,6,5,
380,16,6,5,
380,17,6,5,
380,18,6,5,
380,19,6,5,
381,1,6,5,
421,1,3,6,
421,3,3,6,
421,4,3,6,
421,5,3,6,
421,7,3,6,
421,8,3,6,
421,10,3,6,
421,12,3,6,
421,13,3,6,
421,14,3,6,
421,15,3,6,
421,16,3,6,
421,17,3,6,
421,18,3,6,
421,19,3,6,
422,6,3,6,
422,11,3,6,
437,0,6,1,
437,1,6,1,
437,2,6,1,
437,3,6,1,
437,4,6,1,
437,5,6,1,
437,6,6,1,
437,8,6,1,
437,9,6,1,
437,10,6,1,
437,11,6,1,
437,13,6,1,
437,14,6,1,
437,15,6,1,
437,16,6,1,
437,17,6,1,
437,18,6,1,
437,19,6,1,
439,12,6,1,
442,1,2,5,
442,2,2,5,
442,3,2,5,
442,4,2,5,
442,5,2,5,
442,7,2,5,
442,8,2,5,
442,9,2,5,
442,10,2,5,
442,12,2,5,
442,13,2,5,
442,14,2,5,
442,15,2,5,
442,16,2,5,
442,17,2,5,
442,18,2,5,
442,19,2,5,
443,6,2,5,
443,11,2,5,
457,0,8,6,
457,2,8,6,
457,3,8,6,
457,5,8,6,
457,6,8,6,
457,7,8,6,
457,8,8,6,
457,9,8,6,
457,10,8,6,
457,11,8,6,
457,12,8,6,
457,14,8,6,
457,15,8,6,
457,16,8,6,
457,17,8,6,
457,18,8,6,
457,19,8,6,
458,1,8,6,
459,13,8,6,
461,0,1,3,
461,1,1,3,
461,2,1,3,
461,3,1,3,
461,4,1,3,
461,5,1,3,
461,7,1,3,
461,9,1,3,
461,10,1,3,
461,11,1,3,
461,12,1,3,
461,13,1,3,
461,16,1,3,
461,17,1,3,
461,18,1,3,
461,19,1,3,
462,6,1,3,
462,8,1,3,
462,15,1,3,
472,0,7,1,
472,2,7,1,
472,4,7,1,
472,5,7,1,
472,6,7,1,
472,8,7,1,
472,9,7,1,
472,11,7,1,
472,12,7,1,
472,13,7,1,
472,14,7,1,
472,15,7,1,
472,16,7,1,
472,18,7,1,
472,19,7,1,
473,1,7,1,
473,3,7,1,
473,10,7,1,
473,17,7,1,
478,1,6,0,
478,3,6,0,
478,4,6,0,
478,5,6,0,
478,6,6,0,
478,9,6,0,
478,10,6,0,
478,11,6,0,
478,12,6,0,
478,13,6,0,
478,15,6,0,
478,17,6,0,
478,19,6,0,
479,0,6,0,
479,0,2,1,
479,1,2,1,
479,2,6,0,
479,2,2,1,
479,3,2,1,
479,4,2,1,
479,5,2,1,
479,6,2,1,
479,7,2,1,
479,8,6,0,
479,8,2,1,
479,11,2,1,
479,12,2,1,
479,13,2,1,
479,14,6,0,
479,16,6,0,
479,16,2,1,
479,17,2,1,
479,18,6,0,
479,18,2,1,
480,9,2,1,
480,10,2,1,
480,19,2,1,
483,0,9,1,
483,1,9,1,
483,2,9,1,
483,4,9,1,
483,5,9,1,
483,8,9,1,
483,9,9,1,
483,10,9,1,
483,11,9,1,
483,12,9,1,
483,13,9,1,
483,14,9,1,
483,15,9,1,
483,16,9,1,
483,17,9,1,
483,18,9,1,
483,19,9,1,
484,7,9,1,
